Date,Ticker,Metric,Value
2024-06-28,GOOGL,rolling_vol_21d,0.15943244343533544
2024-06-28,GOOGL,rolling_ret_21d,0.5440074046548613
2024-06-28,GOOGL,rolling_sharpe_21d,3.0985374997105084
2024-06-29,GOOGL,rolling_vol_21d,0.15943244343533544
2024-06-29,GOOGL,rolling_ret_21d,0.5440074046548613
2024-06-29,GOOGL,rolling_sharpe_21d,3.0985374997105084
2024-06-30,GOOGL,rolling_vol_21d,0.15943244343533544
2024-06-30,GOOGL,rolling_ret_21d,0.5440074046548613
2024-06-30,GOOGL,rolling_sharpe_21d,3.0985374997105084
2024-07-01,GOOGL,rolling_vol_21d,0.15948808715388496
2024-07-01,GOOGL,rolling_ret_21d,0.5476950114835324
2024-07-01,GOOGL,rolling_sharpe_21d,3.120577971465181
2024-07-02,GOOGL,rolling_vol_21d,0.16155406543725853
2024-07-02,GOOGL,rolling_ret_21d,0.5848492398752594
2024-07-02,GOOGL,rolling_sharpe_21d,3.3106516906748755
2024-07-03,GOOGL,rolling_vol_21d,0.1608332795144516
2024-07-03,GOOGL,rolling_ret_21d,0.5429332607203614
2024-07-03,GOOGL,rolling_sharpe_21d,3.0648710404246233
2024-07-04,GOOGL,rolling_vol_21d,0.14891528114048966
2024-07-04,GOOGL,rolling_ret_21d,0.7204446223721512
2024-07-04,GOOGL,rolling_sharpe_21d,4.502188205518279
2024-07-05,GOOGL,rolling_vol_21d,0.16756444906482262
2024-07-05,GOOGL,rolling_ret_21d,0.9174668377234121
2024-07-05,GOOGL,rolling_sharpe_21d,5.176914569675999
2024-07-06,GOOGL,rolling_vol_21d,0.16756444906482262
2024-07-06,GOOGL,rolling_ret_21d,0.9174668377234121
2024-07-06,GOOGL,rolling_sharpe_21d,5.176914569675999
2024-07-07,GOOGL,rolling_vol_21d,0.16756444906482262
2024-07-07,GOOGL,rolling_ret_21d,0.9174668377234121
2024-07-07,GOOGL,rolling_sharpe_21d,5.176914569675999
2024-07-08,GOOGL,rolling_vol_21d,0.17254199274153084
2024-07-08,GOOGL,rolling_ret_21d,0.788067317009308
2024-07-08,GOOGL,rolling_sharpe_21d,4.277609788099168
2024-07-09,GOOGL,rolling_vol_21d,0.16400544974982653
2024-07-09,GOOGL,rolling_ret_21d,0.9304666846522736
2024-07-09,GOOGL,rolling_sharpe_21d,5.368520899734338
2024-07-10,GOOGL,rolling_vol_21d,0.16565287141593055
2024-07-10,GOOGL,rolling_ret_21d,1.0701643488074506
2024-07-10,GOOGL,rolling_sharpe_21d,6.158446515822624
2024-07-11,GOOGL,rolling_vol_21d,0.20194067670785282
2024-07-11,GOOGL,rolling_ret_21d,0.6351016453646952
2024-07-11,GOOGL,rolling_sharpe_21d,2.8973937044449967
2024-07-12,GOOGL,rolling_vol_21d,0.19356487162648003
2024-07-12,GOOGL,rolling_ret_21d,0.3761054187187636
2024-07-12,GOOGL,rolling_sharpe_21d,1.6847345077574079
2024-07-13,GOOGL,rolling_vol_21d,0.19356487162648003
2024-07-13,GOOGL,rolling_ret_21d,0.3761054187187636
2024-07-13,GOOGL,rolling_sharpe_21d,1.6847345077574079
2024-07-14,GOOGL,rolling_vol_21d,0.19356487162648003
2024-07-14,GOOGL,rolling_ret_21d,0.3761054187187636
2024-07-14,GOOGL,rolling_sharpe_21d,1.6847345077574079
2024-07-15,GOOGL,rolling_vol_21d,0.19427104004767334
2024-07-15,GOOGL,rolling_ret_21d,0.49816957098813625
2024-07-15,GOOGL,rolling_sharpe_21d,2.3069293852452595
2024-07-16,GOOGL,rolling_vol_21d,0.17934797740779687
2024-07-16,GOOGL,rolling_ret_21d,0.00819386701315139
2024-07-16,GOOGL,rolling_sharpe_21d,-0.23310066604091606
2024-07-17,GOOGL,rolling_vol_21d,0.18753136544379762
2024-07-17,GOOGL,rolling_ret_21d,-0.17123497595479087
2024-07-17,GOOGL,rolling_sharpe_21d,-1.1797225249825964
2024-07-18,GOOGL,rolling_vol_21d,0.19409786603245144
2024-07-18,GOOGL,rolling_ret_21d,-0.49183365230510967
2024-07-18,GOOGL,rolling_sharpe_21d,-2.7915487345673338
2024-07-19,GOOGL,rolling_vol_21d,0.18561664519086654
2024-07-19,GOOGL,rolling_ret_21d,-0.2828698248460393
2024-07-19,GOOGL,rolling_sharpe_21d,-1.7933188292663877
2024-07-20,GOOGL,rolling_vol_21d,0.18561664519086654
2024-07-20,GOOGL,rolling_ret_21d,-0.2828698248460393
2024-07-20,GOOGL,rolling_sharpe_21d,-1.7933188292663877
2024-07-21,GOOGL,rolling_vol_21d,0.18561664519086654
2024-07-21,GOOGL,rolling_ret_21d,-0.2828698248460393
2024-07-21,GOOGL,rolling_sharpe_21d,-1.7933188292663877
2024-07-22,GOOGL,rolling_vol_21d,0.20228543846623526
2024-07-22,GOOGL,rolling_ret_21d,-0.06734885463009999
2024-07-22,GOOGL,rolling_sharpe_21d,-0.5801151853532326
2024-07-23,GOOGL,rolling_vol_21d,0.19713010659466326
2024-07-23,GOOGL,rolling_ret_21d,-0.20697598579449838
2024-07-23,GOOGL,rolling_sharpe_21d,-1.3035856888308264
2024-07-24,GOOGL,rolling_vol_21d,0.2605777329466088
2024-07-24,GOOGL,rolling_ret_21d,-0.849199666946046
2024-07-24,GOOGL,rolling_sharpe_21d,-3.4507924248856985
2024-07-25,GOOGL,rolling_vol_21d,0.27711795384193794
2024-07-25,GOOGL,rolling_ret_21d,-1.221092671396626
2024-07-25,GOOGL,rolling_sharpe_21d,-4.586829015494354
2024-07-26,GOOGL,rolling_vol_21d,0.25435397742377386
2024-07-26,GOOGL,rolling_ret_21d,-1.5498709843481673
2024-07-26,GOOGL,rolling_sharpe_21d,-6.28993892901724
2024-07-27,GOOGL,rolling_vol_21d,0.25435397742377386
2024-07-27,GOOGL,rolling_ret_21d,-1.5498709843481673
2024-07-27,GOOGL,rolling_sharpe_21d,-6.28993892901724
2024-07-28,GOOGL,rolling_vol_21d,0.25435397742377386
2024-07-28,GOOGL,rolling_ret_21d,-1.5498709843481673
2024-07-28,GOOGL,rolling_sharpe_21d,-6.28993892901724
2024-07-29,GOOGL,rolling_vol_21d,0.26463117443450257
2024-07-29,GOOGL,rolling_ret_21d,-1.2692175010686557
2024-07-29,GOOGL,rolling_sharpe_21d,-4.985117508879017
2024-07-30,GOOGL,rolling_vol_21d,0.2662159852814264
2024-07-30,GOOGL,rolling_ret_21d,-1.212253970597431
2024-07-30,GOOGL,rolling_sharpe_21d,-4.74146572852512
2024-07-31,GOOGL,rolling_vol_21d,0.26326721689515015
2024-07-31,GOOGL,rolling_ret_21d,-1.263871860917733
2024-07-31,GOOGL,rolling_sharpe_21d,-4.9906398389169775
2024-08-01,GOOGL,rolling_vol_21d,0.24796277853386534
2024-08-01,GOOGL,rolling_ret_21d,-0.9663019834525217
2024-08-01,GOOGL,rolling_sharpe_21d,-4.09860701457546
2024-08-02,GOOGL,rolling_vol_21d,0.2575372294193256
2024-08-02,GOOGL,rolling_ret_21d,-1.222089725482621
2024-08-02,GOOGL,rolling_sharpe_21d,-4.939440128135368
2024-08-03,GOOGL,rolling_vol_21d,0.2575372294193256
2024-08-03,GOOGL,rolling_ret_21d,-1.222089725482621
2024-08-03,GOOGL,rolling_sharpe_21d,-4.939440128135368
2024-08-04,GOOGL,rolling_vol_21d,0.2575372294193256
2024-08-04,GOOGL,rolling_ret_21d,-1.222089725482621
2024-08-04,GOOGL,rolling_sharpe_21d,-4.939440128135368
2024-08-05,GOOGL,rolling_vol_21d,0.28706711427829384
2024-08-05,GOOGL,rolling_ret_21d,-1.850301947183162
2024-08-05,GOOGL,rolling_sharpe_21d,-6.6197131355873005
2024-08-06,GOOGL,rolling_vol_21d,0.2860665252554383
2024-08-06,GOOGL,rolling_ret_21d,-1.7547356678221004
2024-08-06,GOOGL,rolling_sharpe_21d,-6.308797110079875
2024-08-07,GOOGL,rolling_vol_21d,0.2866432827890302
2024-08-07,GOOGL,rolling_ret_21d,-1.516245097369549
2024-08-07,GOOGL,rolling_sharpe_21d,-5.46409140353834
2024-08-08,GOOGL,rolling_vol_21d,0.29587286239415456
2024-08-08,GOOGL,rolling_ret_21d,-1.062197261923183
2024-08-08,GOOGL,rolling_sharpe_21d,-3.7590377600820353
2024-08-09,GOOGL,rolling_vol_21d,0.29976784625787606
2024-08-09,GOOGL,rolling_ret_21d,-0.9387088002587749
2024-08-09,GOOGL,rolling_sharpe_21d,-3.2982483365084985
2024-08-10,GOOGL,rolling_vol_21d,0.29976784625787606
2024-08-10,GOOGL,rolling_ret_21d,-0.9387088002587749
2024-08-10,GOOGL,rolling_sharpe_21d,-3.2982483365084985
2024-08-11,GOOGL,rolling_vol_21d,0.29976784625787606
2024-08-11,GOOGL,rolling_ret_21d,-0.9387088002587749
2024-08-11,GOOGL,rolling_sharpe_21d,-3.2982483365084985
2024-08-12,GOOGL,rolling_vol_21d,0.2843418137220826
2024-08-12,GOOGL,rolling_ret_21d,-1.3107485015325424
2024-08-12,GOOGL,rolling_sharpe_21d,-4.785608151400997
2024-08-13,GOOGL,rolling_vol_21d,0.28960434320155015
2024-08-13,GOOGL,rolling_ret_21d,-1.1804014036787671
2024-08-13,GOOGL,rolling_sharpe_21d,-4.248559914802345
2024-08-14,GOOGL,rolling_vol_21d,0.24773320690277367
2024-08-14,GOOGL,rolling_ret_21d,-0.8527950144882093
2024-08-14,GOOGL,rolling_sharpe_21d,-3.644222854800906
2024-08-15,GOOGL,rolling_vol_21d,0.22807708140337912
2024-08-15,GOOGL,rolling_ret_21d,-0.4113141922291379
2024-08-15,GOOGL,rolling_sharpe_21d,-2.02262405933393
2024-08-16,GOOGL,rolling_vol_21d,0.23178567244832654
2024-08-16,GOOGL,rolling_ret_21d,-0.26772773734974287
2024-08-16,GOOGL,rolling_sharpe_21d,-1.370782473280681
2024-08-17,GOOGL,rolling_vol_21d,0.23178567244832654
2024-08-17,GOOGL,rolling_ret_21d,-0.26772773734974287
2024-08-17,GOOGL,rolling_sharpe_21d,-1.370782473280681
2024-08-18,GOOGL,rolling_vol_21d,0.23178567244832654
2024-08-18,GOOGL,rolling_ret_21d,-0.26772773734974287
2024-08-18,GOOGL,rolling_sharpe_21d,-1.370782473280681
2024-08-19,GOOGL,rolling_vol_21d,0.23985871027224204
2024-08-19,GOOGL,rolling_ret_21d,-0.17633636718945844
2024-08-19,GOOGL,rolling_sharpe_21d,-0.9436237146967246
2024-08-20,GOOGL,rolling_vol_21d,0.2395218319130337
2024-08-20,GOOGL,rolling_ret_21d,-0.19340604936361672
2024-08-20,GOOGL,rolling_sharpe_21d,-1.0162165486943726
2024-08-21,GOOGL,rolling_vol_21d,0.23885800876067068
2024-08-21,GOOGL,rolling_ret_21d,-0.37695260558829924
2024-08-21,GOOGL,rolling_sharpe_21d,-1.7874745243149637
2024-08-22,GOOGL,rolling_vol_21d,0.24163305432905957
2024-08-22,GOOGL,rolling_ret_21d,-0.4707163682455131
2024-08-22,GOOGL,rolling_sharpe_21d,-2.1549881480055855
2024-08-23,GOOGL,rolling_vol_21d,0.23149825871617355
2024-08-23,GOOGL,rolling_ret_21d,-0.04926376702537194
2024-08-23,GOOGL,rolling_sharpe_21d,-0.42878839597266016
2024-08-24,GOOGL,rolling_vol_21d,0.23149825871617355
2024-08-24,GOOGL,rolling_ret_21d,-0.04926376702537194
2024-08-24,GOOGL,rolling_sharpe_21d,-0.42878839597266016
2024-08-25,GOOGL,rolling_vol_21d,0.23149825871617355
2024-08-25,GOOGL,rolling_ret_21d,-0.04926376702537194
2024-08-25,GOOGL,rolling_sharpe_21d,-0.42878839597266016
2024-08-26,GOOGL,rolling_vol_21d,0.1663898689347993
2024-08-26,GOOGL,rolling_ret_21d,0.5234050043572376
2024-08-26,GOOGL,rolling_sharpe_21d,2.845155221215684
2024-08-27,GOOGL,rolling_vol_21d,0.16844307048641016
2024-08-27,GOOGL,rolling_ret_21d,0.4888587670216258
2024-08-27,GOOGL,rolling_sharpe_21d,2.6053833247894436
2024-08-28,GOOGL,rolling_vol_21d,0.17413038409046283
2024-08-28,GOOGL,rolling_ret_21d,0.3062357361217254
2024-08-28,GOOGL,rolling_sharpe_21d,1.4715165159723527
2024-08-29,GOOGL,rolling_vol_21d,0.16276877822319225
2024-08-29,GOOGL,rolling_ret_21d,-0.005909382009440023
2024-08-29,GOOGL,rolling_sharpe_21d,-0.3434895968364143
2024-08-30,GOOGL,rolling_vol_21d,0.16258880063826867
2024-08-30,GOOGL,rolling_ret_21d,-0.008688143594167919
2024-08-30,GOOGL,rolling_sharpe_21d,-0.3609605542557551
2024-08-31,GOOGL,rolling_vol_21d,0.16258880063826867
2024-08-31,GOOGL,rolling_ret_21d,-0.008688143594167919
2024-08-31,GOOGL,rolling_sharpe_21d,-0.3609605542557551
2024-09-01,GOOGL,rolling_vol_21d,0.16258880063826867
2024-09-01,GOOGL,rolling_ret_21d,-0.008688143594167919
2024-09-01,GOOGL,rolling_sharpe_21d,-0.3609605542557551
2024-09-02,GOOGL,rolling_vol_21d,0.15969959060921235
2024-09-02,GOOGL,rolling_ret_21d,0.09249492871015308
2024-09-02,GOOGL,rolling_sharpe_21d,0.26609290949366865
2024-09-03,GOOGL,rolling_vol_21d,0.1999536445899335
2024-09-03,GOOGL,rolling_ret_21d,-0.4879380903457351
2024-09-03,GOOGL,rolling_sharpe_21d,-2.6903140047731706
2024-09-04,GOOGL,rolling_vol_21d,0.18534169239973816
2024-09-04,GOOGL,rolling_ret_21d,-0.2802874352174114
2024-09-04,GOOGL,rolling_sharpe_21d,-1.7820460736112174
2024-09-05,GOOGL,rolling_vol_21d,0.18500747316785435
2024-09-05,GOOGL,rolling_ret_21d,-0.28928016953617375
2024-09-05,GOOGL,rolling_sharpe_21d,-1.8338727821462122
2024-09-06,GOOGL,rolling_vol_21d,0.22418599402284156
2024-09-06,GOOGL,rolling_ret_21d,-0.8951020761960624
2024-09-06,GOOGL,rolling_sharpe_21d,-4.215705268812508
2024-09-07,GOOGL,rolling_vol_21d,0.22418599402284156
2024-09-07,GOOGL,rolling_ret_21d,-0.8951020761960624
2024-09-07,GOOGL,rolling_sharpe_21d,-4.215705268812508
2024-09-08,GOOGL,rolling_vol_21d,0.22418599402284156
2024-09-08,GOOGL,rolling_ret_21d,-0.8951020761960624
2024-09-08,GOOGL,rolling_sharpe_21d,-4.215705268812508
2024-09-09,GOOGL,rolling_vol_21d,0.20483170987778976
2024-09-09,GOOGL,rolling_ret_21d,-1.3283235981325103
2024-09-09,GOOGL,rolling_sharpe_21d,-6.729053811809069
2024-09-10,GOOGL,rolling_vol_21d,0.20342414386018295
2024-09-10,GOOGL,rolling_ret_21d,-1.3690797820817182
2024-09-10,GOOGL,rolling_sharpe_21d,-6.975965365532408
2024-09-11,GOOGL,rolling_vol_21d,0.21718761450605883
2024-09-11,GOOGL,rolling_ret_21d,-1.0718142921206129
2024-09-11,GOOGL,rolling_sharpe_21d,-5.165185384405601
2024-09-12,GOOGL,rolling_vol_21d,0.2349034047061219
2024-09-12,GOOGL,rolling_ret_21d,-0.6432514578015462
2024-09-12,GOOGL,rolling_sharpe_21d,-2.951219283810914
2024-09-13,GOOGL,rolling_vol_21d,0.24098493920457945
2024-09-13,GOOGL,rolling_ret_21d,-0.5617018625600396
2024-09-13,GOOGL,rolling_sharpe_21d,-2.538340630659692
2024-09-14,GOOGL,rolling_vol_21d,0.24098493920457945
2024-09-14,GOOGL,rolling_ret_21d,-0.5617018625600396
2024-09-14,GOOGL,rolling_sharpe_21d,-2.538340630659692
2024-09-15,GOOGL,rolling_vol_21d,0.24098493920457945
2024-09-15,GOOGL,rolling_ret_21d,-0.5617018625600396
2024-09-15,GOOGL,rolling_sharpe_21d,-2.538340630659692
2024-09-16,GOOGL,rolling_vol_21d,0.24115027354275767
2024-09-16,GOOGL,rolling_ret_21d,-0.5551019066372902
2024-09-16,GOOGL,rolling_sharpe_21d,-2.509231682584019
2024-09-17,GOOGL,rolling_vol_21d,0.24232312838747566
2024-09-17,GOOGL,rolling_ret_21d,-0.3525538359971647
2024-09-17,GOOGL,rolling_sharpe_21d,-1.661227463824582
2024-09-18,GOOGL,rolling_vol_21d,0.24013172978444203
2024-09-18,GOOGL,rolling_ret_21d,-0.182309582784268
2024-09-18,GOOGL,rolling_sharpe_21d,-0.9674256000771091
2024-09-19,GOOGL,rolling_vol_21d,0.2447752877885803
2024-09-19,GOOGL,rolling_ret_21d,0.07150223957927881
2024-09-19,GOOGL,rolling_sharpe_21d,0.08784481380265374
2024-09-20,GOOGL,rolling_vol_21d,0.24432843419828254
2024-09-20,GOOGL,rolling_ret_21d,0.06013438418037964
2024-09-20,GOOGL,rolling_sharpe_21d,0.04147852956056345
2024-09-21,GOOGL,rolling_vol_21d,0.24432843419828254
2024-09-21,GOOGL,rolling_ret_21d,0.06013438418037964
2024-09-21,GOOGL,rolling_sharpe_21d,0.04147852956056345
2024-09-22,GOOGL,rolling_vol_21d,0.24432843419828254
2024-09-22,GOOGL,rolling_ret_21d,0.06013438418037964
2024-09-22,GOOGL,rolling_sharpe_21d,0.04147852956056345
2024-09-23,GOOGL,rolling_vol_21d,0.24722037105585626
2024-09-23,GOOGL,rolling_ret_21d,-0.06750107068517508
2024-09-23,GOOGL,rolling_sharpe_21d,-0.4752887886355742
2024-09-24,GOOGL,rolling_vol_21d,0.20840357032999163
2024-09-24,GOOGL,rolling_ret_21d,0.4072781572793942
2024-09-24,GOOGL,rolling_sharpe_21d,1.714357180703146
2024-09-25,GOOGL,rolling_vol_21d,0.2080422231680511
2024-09-25,GOOGL,rolling_ret_21d,0.4175261945400077
2024-09-25,GOOGL,rolling_sharpe_21d,1.7665942467992646
2024-09-26,GOOGL,rolling_vol_21d,0.20878028705365057
2024-09-26,GOOGL,rolling_ret_21d,0.4490685566149155
2024-09-26,GOOGL,rolling_sharpe_21d,1.9114283357238915
2024-09-27,GOOGL,rolling_vol_21d,0.14295213130532622
2024-09-27,GOOGL,rolling_ret_21d,1.0213564578668284
2024-09-27,GOOGL,rolling_sharpe_21d,6.79497709476009
2024-09-28,GOOGL,rolling_vol_21d,0.14295213130532622
2024-09-28,GOOGL,rolling_ret_21d,1.0213564578668284
2024-09-28,GOOGL,rolling_sharpe_21d,6.79497709476009
2024-09-29,GOOGL,rolling_vol_21d,0.14295213130532622
2024-09-29,GOOGL,rolling_ret_21d,1.0213564578668284
2024-09-29,GOOGL,rolling_sharpe_21d,6.79497709476009
2024-09-30,GOOGL,rolling_vol_21d,0.13026285850074948
2024-09-30,GOOGL,rolling_ret_21d,1.320453721906242
2024-09-30,GOOGL,rolling_sharpe_21d,9.753000483241603
2024-10-01,GOOGL,rolling_vol_21d,0.12875987406342815
2024-10-01,GOOGL,rolling_ret_21d,1.4069698551214236
2024-10-01,GOOGL,rolling_sharpe_21d,10.538763454000968
2024-10-02,GOOGL,rolling_vol_21d,0.12875233205779804
2024-10-02,GOOGL,rolling_ret_21d,1.1239719083422894
2024-10-02,GOOGL,rolling_sharpe_21d,8.341378297211536
2024-10-03,GOOGL,rolling_vol_21d,0.10955880904267093
2024-10-03,GOOGL,rolling_ret_21d,0.8437345865178827
2024-10-03,GOOGL,rolling_sharpe_21d,7.244826714105109
2024-10-04,GOOGL,rolling_vol_21d,0.09723453500474855
2024-10-04,GOOGL,rolling_ret_21d,0.7156738255705513
2024-10-04,GOOGL,rolling_sharpe_21d,6.846063752328763
2024-10-05,GOOGL,rolling_vol_21d,0.09723453500474855
2024-10-05,GOOGL,rolling_ret_21d,0.7156738255705513
2024-10-05,GOOGL,rolling_sharpe_21d,6.846063752328763
2024-10-06,GOOGL,rolling_vol_21d,0.09723453500474855
2024-10-06,GOOGL,rolling_ret_21d,0.7156738255705513
2024-10-06,GOOGL,rolling_sharpe_21d,6.846063752328763
2024-10-07,GOOGL,rolling_vol_21d,0.13538650496561616
2024-10-07,GOOGL,rolling_ret_21d,0.3768738221533461
2024-10-07,GOOGL,rolling_sharpe_21d,2.4143752158781377
2024-10-08,GOOGL,rolling_vol_21d,0.13577554631685443
2024-10-08,GOOGL,rolling_ret_21d,0.3842933673184916
2024-10-08,GOOGL,rolling_sharpe_21d,2.4621029072375333
2024-10-09,GOOGL,rolling_vol_21d,0.14758371636650827
2024-10-09,GOOGL,rolling_ret_21d,0.163434738672811
2024-10-09,GOOGL,rolling_sharpe_21d,0.7686128352474065
2024-10-10,GOOGL,rolling_vol_21d,0.13869715757089407
2024-10-10,GOOGL,rolling_ret_21d,0.004780919236852643
2024-10-10,GOOGL,rolling_sharpe_21d,-0.3260274511396093
2024-10-11,GOOGL,rolling_vol_21d,0.13738100851998292
2024-10-11,GOOGL,rolling_ret_21d,-0.016651343944867225
2024-10-11,GOOGL,rolling_sharpe_21d,-0.4851568980524144
2024-10-12,GOOGL,rolling_vol_21d,0.13738100851998292
2024-10-12,GOOGL,rolling_ret_21d,-0.016651343944867225
2024-10-12,GOOGL,rolling_sharpe_21d,-0.4851568980524144
2024-10-13,GOOGL,rolling_vol_21d,0.13738100851998292
2024-10-13,GOOGL,rolling_ret_21d,-0.016651343944867225
2024-10-13,GOOGL,rolling_sharpe_21d,-0.4851568980524144
2024-10-14,GOOGL,rolling_vol_21d,0.1364304460385668
2024-10-14,GOOGL,rolling_ret_21d,0.2374252310877023
2024-10-14,GOOGL,rolling_sharpe_21d,1.3737786288166212
2024-10-15,GOOGL,rolling_vol_21d,0.1364861113165806
2024-10-15,GOOGL,rolling_ret_21d,0.24118300413218963
2024-10-15,GOOGL,rolling_sharpe_21d,1.4007506132894296
2024-10-16,GOOGL,rolling_vol_21d,0.13521403712455402
2024-10-16,GOOGL,rolling_ret_21d,0.2785678203582247
2024-10-16,GOOGL,rolling_sharpe_21d,1.6904148801331682
2024-10-17,GOOGL,rolling_vol_21d,0.1419786423288979
2024-10-17,GOOGL,rolling_ret_21d,0.024405267536958597
2024-10-17,GOOGL,rolling_sharpe_21d,-0.18027170878103216
2024-10-18,GOOGL,rolling_vol_21d,0.1398663789113161
2024-10-18,GOOGL,rolling_ret_21d,-0.02946727338036581
2024-10-18,GOOGL,rolling_sharpe_21d,-0.5681656592450496
2024-10-19,GOOGL,rolling_vol_21d,0.1398663789113161
2024-10-19,GOOGL,rolling_ret_21d,-0.02946727338036581
2024-10-19,GOOGL,rolling_sharpe_21d,-0.5681656592450496
2024-10-20,GOOGL,rolling_vol_21d,0.1398663789113161
2024-10-20,GOOGL,rolling_ret_21d,-0.02946727338036581
2024-10-20,GOOGL,rolling_sharpe_21d,-0.5681656592450496
2024-10-21,GOOGL,rolling_vol_21d,0.13421038372830596
2024-10-21,GOOGL,rolling_ret_21d,-0.1208098557623769
2024-10-21,GOOGL,rolling_sharpe_21d,-1.2727022382125255
2024-10-22,GOOGL,rolling_vol_21d,0.1339728931198834
2024-10-22,GOOGL,rolling_ret_21d,-0.1250307058564024
2024-10-22,GOOGL,rolling_sharpe_21d,-1.3064635821500037
2024-10-23,GOOGL,rolling_vol_21d,0.14077283264158366
2024-10-23,GOOGL,rolling_ret_21d,-0.21531941647902686
2024-10-23,GOOGL,rolling_sharpe_21d,-1.8847345151784118
2024-10-24,GOOGL,rolling_vol_21d,0.14075040172865624
2024-10-24,GOOGL,rolling_ret_21d,-0.21975070105220107
2024-10-24,GOOGL,rolling_sharpe_21d,-1.9165181607952801
2024-10-25,GOOGL,rolling_vol_21d,0.14962693129183918
2024-10-25,GOOGL,rolling_ret_21d,-0.11851586535585534
2024-10-25,GOOGL,rolling_sharpe_21d,-1.1262402022211786
2024-10-26,GOOGL,rolling_vol_21d,0.14962693129183918
2024-10-26,GOOGL,rolling_ret_21d,-0.11851586535585534
2024-10-26,GOOGL,rolling_sharpe_21d,-1.1262402022211786
2024-10-27,GOOGL,rolling_vol_21d,0.14962693129183918
2024-10-27,GOOGL,rolling_ret_21d,-0.11851586535585534
2024-10-27,GOOGL,rolling_sharpe_21d,-1.1262402022211786
2024-10-28,GOOGL,rolling_vol_21d,0.12479869183920862
2024-10-28,GOOGL,rolling_ret_21d,0.279838721290703
2024-10-28,GOOGL,rolling_sharpe_21d,1.841675725149656
2024-10-29,GOOGL,rolling_vol_21d,0.13531447555669834
2024-10-29,GOOGL,rolling_ret_21d,0.3898148041267775
2024-10-29,GOOGL,rolling_sharpe_21d,2.511296760592263
2024-10-30,GOOGL,rolling_vol_21d,0.15005599431281175
2024-10-30,GOOGL,rolling_ret_21d,0.9118161706121741
2024-10-30,GOOGL,rolling_sharpe_21d,5.743297190884646
2024-10-31,GOOGL,rolling_vol_21d,0.16958868919389186
2024-10-31,GOOGL,rolling_ret_21d,0.6650877570990157
2024-10-31,GOOGL,rolling_sharpe_21d,3.6269385654357045
2024-11-01,GOOGL,rolling_vol_21d,0.16885670181693396
2024-11-01,GOOGL,rolling_ret_21d,0.5918257373916087
2024-11-01,GOOGL,rolling_sharpe_21d,3.2087902438070195
2024-11-02,GOOGL,rolling_vol_21d,0.16885670181693396
2024-11-02,GOOGL,rolling_ret_21d,0.5918257373916087
2024-11-02,GOOGL,rolling_sharpe_21d,3.2087902438070195
2024-11-03,GOOGL,rolling_vol_21d,0.16885670181693396
2024-11-03,GOOGL,rolling_ret_21d,0.5918257373916087
2024-11-03,GOOGL,rolling_sharpe_21d,3.2087902438070195
2024-11-04,GOOGL,rolling_vol_21d,0.17305026670915624
2024-11-04,GOOGL,rolling_ret_21d,0.3217702136025973
2024-11-04,GOOGL,rolling_sharpe_21d,1.5704697760411928
2024-11-05,GOOGL,rolling_vol_21d,0.17304067711556775
2024-11-05,GOOGL,rolling_ret_21d,0.32085028280551997
2024-11-05,GOOGL,rolling_sharpe_21d,1.565240539509844
2024-11-06,GOOGL,rolling_vol_21d,0.2180923583671808
2024-11-06,GOOGL,rolling_ret_21d,0.8212254698869756
2024-11-06,GOOGL,rolling_sharpe_21d,3.5362333447214995
2024-11-07,GOOGL,rolling_vol_21d,0.22047952771007068
2024-11-07,GOOGL,rolling_ret_21d,1.271502131220478
2024-11-07,GOOGL,rolling_sharpe_21d,5.540206584743535
2024-11-08,GOOGL,rolling_vol_21d,0.22941237222608968
2024-11-08,GOOGL,rolling_ret_21d,1.0760823909354689
2024-11-08,GOOGL,rolling_sharpe_21d,4.47265498795439
2024-11-09,GOOGL,rolling_vol_21d,0.22941237222608968
2024-11-09,GOOGL,rolling_ret_21d,1.0760823909354689
2024-11-09,GOOGL,rolling_sharpe_21d,4.47265498795439
2024-11-10,GOOGL,rolling_vol_21d,0.22941237222608968
2024-11-10,GOOGL,rolling_ret_21d,1.0760823909354689
2024-11-10,GOOGL,rolling_sharpe_21d,4.47265498795439
2024-11-11,GOOGL,rolling_vol_21d,0.23066199613126764
2024-11-11,GOOGL,rolling_ret_21d,1.1629145403210317
2024-11-11,GOOGL,rolling_sharpe_21d,4.824871712666885
2024-11-12,GOOGL,rolling_vol_21d,0.23072322496174966
2024-11-12,GOOGL,rolling_ret_21d,1.169157328068708
2024-11-12,GOOGL,rolling_sharpe_21d,4.850648773023379
2024-11-13,GOOGL,rolling_vol_21d,0.23156079039341856
2024-11-13,GOOGL,rolling_ret_21d,1.1596085802408633
2024-11-13,GOOGL,rolling_sharpe_21d,4.791867303422371
2024-11-14,GOOGL,rolling_vol_21d,0.24455481161273443
2024-11-14,GOOGL,rolling_ret_21d,0.9426657462113033
2024-11-14,GOOGL,rolling_sharpe_21d,3.6501663587175175
2024-11-15,GOOGL,rolling_vol_21d,0.25117176096517013
2024-11-15,GOOGL,rolling_ret_21d,0.5434239291306691
2024-11-15,GOOGL,rolling_sharpe_21d,1.9644880747525277
2024-11-16,GOOGL,rolling_vol_21d,0.25117176096517013
2024-11-16,GOOGL,rolling_ret_21d,0.5434239291306691
