Date,AMD,APLD,APP,ARKF,ARKG,ARKK,ARKX,BRK-B,BTC-USD,CIBR,CPNG,EMQQ,FDN,GOOGL,HOOD,ICLN,META,NBIS,QQQM,RDDT,SGOV,SHV,SMCI,SNOW,SOXX,TSLA,ULTY,WCLD,^NDX,^SPX,^VIX
2015-07-20,1.8000,,,,22.1495,19.8083,,144.5100,278.9810,19.3554,,23.5085,72.9700,34.4355,,9.0822,97.3758,,,,,91.3091,2.4990,,26.8538,18.8173,,,4679.6802,2128.2800,12.2500
2015-07-21,1.8000,,,,21.8625,19.7361,,143.6000,275.8330,19.1936,,23.6466,73.1100,34.5602,,9.1072,97.8532,,,,,91.3091,2.5060,,26.8598,17.7847,,,4674.4102,2119.2100,12.2200
2015-07-22,1.7900,,,,21.7837,19.5376,,143.5200,277.2220,19.1270,,23.5513,72.7600,34.5478,,8.9652,96.5105,,,,,91.3091,2.5390,,26.1918,17.8580,,,4623.2402,2114.1499,12.1200
2015-07-23,1.7600,,,,21.7050,19.6730,,142.1800,276.0490,19.4981,,23.4656,71.9700,33.5354,,8.9234,94.9193,,,,,91.3091,2.5760,,26.5812,17.8133,,,4602.8301,2102.1499,12.6400
2015-07-24,1.6700,,,,21.1957,19.7632,,141.2500,288.2780,19.3649,,23.0561,72.2600,32.5433,,8.8566,96.4210,,,,,91.3174,2.5450,,26.0480,17.6940,,,4557.3701,2079.6499,13.7400
2015-07-25,1.6700,,,,21.1957,19.7632,,141.2500,288.6970,19.3649,,23.0561,72.2600,32.5433,,8.8566,96.4210,,,,,91.3174,2.5450,,26.0480,17.6940,,,4557.3701,2079.6499,13.7400
2015-07-26,1.6700,,,,21.1957,19.7632,,141.2500,292.6860,19.3649,,23.0561,72.2600,32.5433,,8.8566,96.4210,,,,,91.3174,2.5450,,26.0480,17.6940,,,4557.3701,2079.6499,13.7400
2015-07-27,1.6200,,,,20.8809,19.5376,,140.7200,293.6240,18.8891,,22.2085,71.3700,32.7173,,8.6978,93.6562,,,,,91.3091,2.5200,,25.8563,16.8673,,,4519.0898,2067.6399,15.6000
2015-07-28,1.7700,,,,21.0568,19.8264,,143.2200,294.4270,19.0794,,22.0181,72.0600,32.7864,,8.8065,94.7701,,,,,91.3091,2.5330,,26.3955,17.6547,,,4560.2300,2093.2500,13.4400
2015-07-29,1.9600,,,,21.2069,19.6910,,142.9200,289.5900,18.9823,,22.3752,72.1100,32.8743,,8.9986,96.4608,,,,,91.3091,2.5700,,26.4284,17.5880,,,4581.6001,2108.5701,12.5000
2015-07-30,1.9300,,,,20.9781,19.5376,,142.8500,287.7220,19.0413,,21.9990,72.4700,33.0299,,8.7981,94.6905,,,,,91.3091,2.5770,,26.5333,17.7860,,,4598.5898,2108.6299,12.1300
2015-07-31,1.9300,,,,21.1031,19.4022,,142.7400,284.6500,18.9938,,21.8457,72.4100,32.6790,,8.7730,93.4971,,,,,91.3009,2.6670,,26.2247,17.7433,,,4588.9102,2103.8401,12.1200
2015-08-01,1.9300,,,,21.1031,19.4022,,142.7400,281.6010,18.9938,,21.8457,72.4100,32.6790,,8.7730,93.4971,,,,,91.3009,2.6670,,26.2247,17.7433,,,4588.9102,2103.8401,12.1200
2015-08-02,1.9300,,,,21.1031,19.4022,,142.7400,282.6140,18.9938,,21.8457,72.4100,32.6790,,8.7730,93.4971,,,,,91.3009,2.6670,,26.2247,17.7433,,,4588.9102,2103.8401,12.1200
2015-08-03,2.2000,,,,20.9642,19.0503,,142.3300,281.2270,18.8415,,21.4524,72.0700,33.0379,,8.7563,93.6264,,,,,91.3091,2.6610,,26.1408,17.3327,,,4580.4600,2098.0400,12.5600
2015-08-04,2.1300,,,,20.9920,18.9961,,142.6800,285.2180,18.8320,,21.9228,72.3600,32.8669,,8.6811,93.5468,,,,,91.3009,2.5810,,25.8503,17.7520,,,4567.4702,2093.3201,13.0000
2015-08-05,2.1600,,,,21.1356,19.0413,,143.5000,281.8820,19.0889,,22.1123,73.2300,33.4638,,8.8900,95.9138,,,,,91.3091,2.7910,,26.1768,18.0087,,,4602.2402,2099.8401,12.5100
2015-08-06,2.1100,,,,20.3161,18.7705,,143.3500,278.5770,18.6226,,21.9419,72.2800,33.3077,,8.7480,94.6010,,,,,91.3091,2.6870,,25.7095,16.4087,,,4528.5098,2083.5601,13.7700
2015-08-07,2.0900,,,,20.1494,18.7498,,143.5500,279.5850,18.6950,,21.8085,71.8400,33.0215,,8.6561,93.7855,,,,,91.3091,2.6580,,25.8563,16.1673,,,4520.0801,2077.5701,13.3900
2015-08-08,2.0900,,,,20.1494,18.7498,,143.5500,260.9970,18.6950,,21.8085,71.8400,33.0215,,8.6561,93.7855,,,,,91.3091,2.6580,,25.8563,16.1673,,,4520.0801,2077.5701,13.3900
2015-08-09,2.0900,,,,20.1494,18.7498,,143.5500,265.0830,18.6950,,21.8085,71.8400,33.0215,,8.6561,93.7855,,,,,91.3091,2.6580,,25.8563,16.1673,,,4520.0801,2077.5701,13.3900
2015-08-10,1.9300,,,,20.2698,19.2037,,143.4200,264.4700,19.0794,,22.0942,72.3400,32.9593,,8.7730,93.6363,,,,,91.2926,2.7180,,26.4973,16.0760,,,4573.1099,2104.1799,12.2300
2015-08-11,1.9000,,,,20.0846,18.9492,,142.8000,270.3860,18.6607,,21.1229,72.2000,34.3092,,8.6059,93.1092,,,,,91.3009,2.6140,,25.9012,15.8247,,,4513.9902,2084.0701,13.7100
2015-08-12,1.9000,,,,20.0642,18.7705,,141.6000,266.3760,18.5180,,20.6800,71.8800,34.3674,,8.6059,93.6761,,,,,91.2926,2.7040,,26.0510,15.8780,,,4528.1899,2086.0500,13.6100
2015-08-13,1.7900,,,,20.1401,18.9402,,141.9500,264.0800,18.6036,,20.9514,71.7800,34.1209,,8.5892,92.9202,,,,,91.2926,2.7280,,25.8413,16.1673,,,4519.3198,2083.3899,13.4900
2015-08-14,1.8400,,,,19.8531,18.9149,,142.5700,265.6800,18.6892,,20.9133,72.1900,34.2630,,8.5892,93.9048,,,,,91.2926,2.7550,,25.6286,16.2100,,,4530.7402,2091.5400,12.8300
2015-08-15,1.8400,,,,19.8531,18.9149,,142.5700,261.5510,18.6892,,20.9133,72.1900,34.2630,,8.5892,93.9048,,,,,91.2926,2.7550,,25.6286,16.2100,,,4530.7402,2091.5400,12.8300
2015-08-16,1.8400,,,,19.8531,18.9149,,142.5700,258.5070,18.6892,,20.9133,72.1900,34.2630,,8.5892,93.9048,,,,,91.2926,2.7550,,25.6286,16.2100,,,4530.7402,2091.5400,12.8300
2015-08-17,1.8000,,,,20.1262,19.0566,,142.3200,257.9760,18.8130,,20.7705,72.6100,34.4986,,8.6059,93.4175,,,,,91.2926,2.7650,,25.8473,16.9993,,,4566.3701,2102.4399,13.0200
2015-08-18,1.8000,,,,20.1123,18.9330,,141.3600,211.0790,18.6312,,20.3800,72.0800,34.2312,,8.5558,94.6507,,,,,91.2926,2.7500,,25.3590,17.3813,,,4542.0698,2096.9199,13.7900
2015-08-19,1.8000,,,,19.8994,18.7254,,140.4700,226.6840,18.5180,,20.1039,71.7000,34.4951,,8.4639,94.7900,,,,,91.2926,2.7440,,25.1313,17.0167,,,4510.8999,2079.6101,15.2500
2015-08-20,1.7000,,,,19.3438,17.9493,,138.3900,235.3500,17.6425,,19.2467,69.1500,33.7715,,8.0963,90.0659,,,,,91.3091,2.6740,,24.1876,16.1453,,,4385.1299,2035.7300,19.1400
2015-08-21,1.7800,,,,18.9919,17.6244,,134.2200,232.5690,17.1762,,18.8372,66.8700,32.0095,,7.8707,85.5904,,,,,91.3009,2.5390,,23.5256,15.3847,,,4197.2700,1970.8900,28.0300
2015-08-22,1.7800,,,,18.9919,17.6244,,134.2200,230.3900,17.1762,,18.8372,66.8700,32.0095,,7.8707,85.5904,,,,,91.3009,2.5390,,23.5256,15.3847,,,4197.2700,1970.8900,28.0300
2015-08-23,1.7800,,,,18.9919,17.6244,,134.2200,228.1690,17.1762,,18.8372,66.8700,32.0095,,7.8707,85.5904,,,,,91.3009,2.5390,,23.5256,15.3847,,,4197.2700,1970.8900,28.0300
2015-08-24,1.7500,,,,18.0631,17.1101,,129.5700,210.4950,16.5196,,18.0087,63.8200,30.7213,,7.5197,81.6421,,,,,91.3174,2.4560,,22.9983,14.5913,,,4038.6001,1893.2100,40.7400
2015-08-25,1.6600,,,,18.4548,17.4891,,127.7400,221.6090,16.5862,,18.5363,64.0100,30.4409,,7.5448,82.5471,,,,,91.3091,2.4570,,22.7706,14.6687,,,4016.3201,1867.6100,36.0200
2015-08-26,1.7200,,,,18.8715,17.5477,,132.6100,225.8310,16.9764,,18.6753,67.0200,32.7903,,7.7537,86.7143,,,,,91.3091,2.5310,,23.9060,14.9893,,,4219.6001,1940.5100,30.3200
2015-08-27,1.7800,,,,19.2327,18.0883,,136.2300,224.7690,17.1477,,19.3229,68.8700,33.1989,,8.0712,89.2404,,,,,91.3091,2.5680,,24.7958,16.1993,,,4324.8198,1987.6600,26.1000
2015-08-28,1.8500,,,,19.5392,18.2652,,135.7400,231.3960,17.1667,,19.3801,69.1800,32.7879,,8.0963,90.5134,,,,,91.3009,2.6830,,24.9396,16.5653,,,4329.1201,1988.8700,26.0500
2015-08-29,1.8500,,,,19.5392,18.2652,,135.7400,229.7800,17.1667,,19.3801,69.1800,32.7879,,8.0963,90.5134,,,,,91.3009,2.6830,,24.9396,16.5653,,,4329.1201,1988.8700,26.0500
2015-08-30,1.8500,,,,19.5392,18.2652,,135.7400,228.7610,17.1667,,19.3801,69.1800,32.7879,,8.0963,90.5134,,,,,91.3009,2.6830,,24.9396,16.5653,,,4329.1201,1988.8700,26.0500
2015-08-31,1.8100,,,,19.5660,18.1388,,134.0400,230.0560,16.9840,,19.0563,68.4300,32.1979,,7.8874,88.9421,,,,,91.3091,2.7350,,24.8707,16.6040,,,4274.5801,1972.1801,28.4300
2015-09-01,1.7100,,,,18.9826,17.4801,,130.4100,228.1210,16.4625,,18.2754,66.1700,31.2903,,7.6367,86.7541,,,,,91.3100,2.4770,,23.9929,15.9087,,,4142.6299,1913.8500,31.4000
2015-09-02,1.7700,,,,19.0104,17.6741,,132.2200,229.2840,16.7004,,18.4754,67.5400,32.0533,,7.7620,89.3996,,,,,91.3100,2.4810,,24.5651,16.5127,,,4256.2300,1948.8600,26.0900
2015-09-03,1.7900,,,,19.2419,17.8771,,132.1500,227.1830,16.7099,,18.5801,67.4000,31.6626,,7.7370,87.6690,,,,,91.3182,2.4870,,24.7568,16.3713,,,4234.6499,1951.1300,25.6100
2015-09-04,1.8200,,,,19.0845,17.5252,,129.6400,230.2980,16.4245,,17.9554,66.6000,31.2605,,7.5782,87.7785,,,,,91.3182,2.4240,,24.3284,16.1287,,,4184.7202,1921.2200,27.8000
2015-09-05,1.8200,,,,19.0845,17.5252,,129.6400,235.0190,16.4245,,17.9554,66.6000,31.2605,,7.5782,87.7785,,,,,91.3182,2.4240,,24.3284,16.1287,,,4184.7202,1921.2200,27.8000
2015-09-06,1.8200,,,,19.0845,17.5252,,129.6400,239.8400,16.4245,,17.9554,66.6000,31.2605,,7.5782,87.7785,,,,,91.3182,2.4240,,24.3284,16.1287,,,4184.7202,1921.2200,27.8000
2015-09-07,1.8200,,,,19.0845,17.5252,,129.6400,239.8470,16.4245,,17.9554,66.6000,31.2605,,7.5782,87.7785,,,,,91.3182,2.4240,,24.3284,16.1287,,,4184.7202,1921.2200,27.8000
2015-09-08,1.8800,,,,19.7142,18.0666,,132.9000,243.6070,16.8336,,18.2182,67.8500,32.0021,,7.8707,89.0415,,,,,91.3100,2.5090,,25.4069,16.5447,,,4303.5298,1969.4100,24.9000
2015-09-09,1.8500,,,,19.7512,18.1298,,130.5900,238.1680,16.6148,,18.5239,67.8000,31.9787,,7.8372,89.9465,,,,,91.3100,2.5210,,24.9396,16.5940,,,4253.4502,1942.0400,26.2300
2015-09-10,1.8400,,,,19.8068,18.0576,,130.6600,238.4770,16.7004,,18.2849,68.4000,32.3599,,7.9208,91.4781,,,,,91.2934,2.7080,,25.0504,16.5653,,,4296.2998,1952.2900,24.3700
2015-09-11,2.0100,,,,20.0475,18.1479,,131.3700,240.1070,16.7765,,18.3230,68.5900,32.5697,,7.9041,91.5478,,,,,91.2934,2.7140,,25.0654,16.6827,,,4323.2300,1961.0500,23.2000
2015-09-12,2.0100,,,,20.0475,18.1479,,131.3700,235.2290,16.7765,,18.3230,68.5900,32.5697,,7.9041,91.5478,,,,,91.2934,2.7140,,25.0654,16.6827,,,4323.2300,1961.0500,23.2000
2015-09-13,2.0100,,,,20.0475,18.1479,,131.3700,230.5120,16.7765,,18.3230,68.5900,32.5697,,7.9041,91.5478,,,,,91.2934,2.7140,,25.0654,16.6827,,,4323.2300,1961.0500,23.2000
2015-09-14,1.8200,,,,20.0475,18.1118,,130.9000,230.6440,16.7385,,18.0820,68.1700,32.4290,,7.8372,91.8063,,,,,91.3017,2.6660,,25.1223,16.8793,,,4308.7598,1953.0300,24.2500
2015-09-15,1.8600,,,,20.2577,18.3464,,132.2600,230.3040,16.8831,,18.3592,69.2300,33.0553,,7.8957,92.3931,,,,,91.2768,2.8000,,25.4428,16.9047,,,4360.2798,1978.0900,22.5400
2015-09-16,1.8900,,,,20.1031,18.5630,,132.5800,229.0910,17.0211,,19.1877,69.8800,33.0776,,8.0294,92.9401,,,,,91.2934,2.9030,,25.4968,17.4833,,,4383.6699,1995.3101,21.3500
2015-09-17,1.8900,,,,20.5846,18.7254,,131.4700,229.8100,17.0335,,19.0753,70.1000,33.3833,,8.0545,93.8253,,,,,91.2852,2.9350,,25.2931,17.4713,,,4384.9600,1990.2000,21.1400
2015-09-18,1.8700,,,,20.2790,18.4366,,129.1000,232.9750,16.9669,,18.7715,69.4200,32.8490,,7.8456,93.8849,,,,,91.3265,2.8850,,24.8527,17.3747,,,4323.8599,1958.0300,22.2800
2015-09-19,1.8700,,,,20.2790,18.4366,,129.1000,231.4930,16.9669,,18.7715,69.4200,32.8490,,7.8456,93.8849,,,,,91.3265,2.8850,,24.8527,17.3747,,,4323.8599,1958.0300,22.2800
2015-09-20,1.8700,,,,20.2790,18.4366,,129.1000,231.2120,16.9669,,18.7715,69.4200,32.8490,,7.8456,93.8849,,,,,91.3265,2.8850,,24.8527,17.3747,,,4323.8599,1958.0300,22.2800
2015-09-21,1.8100,,,,20.1864,18.3193,,130.9800,227.0850,16.9478,,18.6115,69.7000,33.1502,,7.8623,95.0287,,,,,91.3182,2.8910,,24.7778,17.6133,,,4336.1299,1966.9700,20.1400
2015-09-22,1.7300,,,,19.2012,17.9403,,129.3000,230.6180,16.6814,,18.1516,68.4900,32.4653,,7.6868,92.4528,,,,,91.3265,2.8590,,24.2326,17.3960,,,4274.1001,1942.7400,22.4400
2015-09-23,1.7000,,,,19.2697,17.9042,,129.1600,230.2830,16.7052,,17.9020,68.3700,32.4698,,7.5699,93.4573,,,,,91.3265,2.8540,,24.0528,17.4040,,,4273.5298,1938.7600,22.1300
2015-09-24,1.7200,,,,18.9919,17.6966,,128.8300,234.5290,16.6909,,18.0573,68.2800,32.5503,,7.5365,93.8949,,,,,91.3265,2.7790,,24.0049,17.5413,,,4261.1001,1932.2400,23.4700
2015-09-25,1.7100,,,,18.5197,17.5071,,129.6400,235.1440,16.5767,,18.0525,67.4700,31.8167,,7.5448,92.2638,,,,,91.3431,2.7800,,24.1368,17.1273,,,4224.7402,1931.3400,23.6200
2015-09-26,1.7100,,,,18.5197,17.5071,,129.6400,234.3400,16.5767,,18.0525,67.4700,31.8167,,7.5448,92.2638,,,,,91.3431,2.7800,,24.1368,17.1273,,,4224.7402,1931.3400,23.6200
2015-09-27,1.7100,,,,18.5197,17.5071,,129.6400,232.7570,16.5767,,18.0525,67.4700,31.8167,,7.5448,92.2638,,,,,91.3431,2.7800,,24.1368,17.1273,,,4224.7402,1931.3400,23.6200
2015-09-28,1.6600,,,,17.2048,17.1462,,128.6200,239.1420,16.1295,,17.6563,65.1700,31.0264,,7.3526,88.7233,,,,,91.3348,2.6920,,23.4680,16.5620,,,4103.4702,1881.7700,27.6300
2015-09-29,1.6700,,,,16.8529,16.8664,,128.8100,236.6870,15.9553,,17.8563,64.5300,30.9449,,7.4028,86.1971,,,,,91.3348,2.6650,,23.6247,16.4433,,,4083.3701,1884.0900,26.8300
2015-09-30,1.7200,,,,17.3622,16.9566,,130.4000,236.0600,16.3769,,18.4182,66.0700,31.7282,,7.5699,89.4095,,,,,91.3348,2.7260,,24.5405,16.5600,,,4181.0601,1920.0300,24.5000
2015-10-01,1.7400,,,,17.0473,16.7220,,129.8800,237.5490,16.3769,,18.4630,66.4900,31.9086,,7.6618,90.4538,,,,,91.3423,2.6610,,24.2483,15.9920,,,4192.9600,1923.8199,22.5500
2015-10-02,1.8300,,,,17.6307,17.2183,,129.8300,237.2930,16.6624,,19.5039,67.9900,32.6537,,7.9292,91.5677,,,,,91.3505,2.7730,,24.7544,16.5047,,,4267.4502,1951.3600,20.9400
2015-10-03,1.8300,,,,17.6307,17.2183,,129.8300,238.7300,16.6624,,19.5039,67.9900,32.6537,,7.9292,91.5677,,,,,91.3505,2.7730,,24.7544,16.5047,,,4267.4502,1951.3600,20.9400
2015-10-04,1.8300,,,,17.6307,17.2183,,129.8300,238.2590,16.6624,,19.5039,67.9900,32.6537,,7.9292,91.5677,,,,,91.3505,2.7730,,24.7544,16.5047,,,4267.4502,1951.3600,20.9400
2015-10-05,1.8000,,,,17.9270,17.6154,,132.3800,240.3830,16.9383,,19.9134,69.7400,33.3838,,8.1046,93.4971,,,,,91.3423,2.8810,,25.2364,16.4100,,,4331.4302,1987.0500,19.5400
2015-10-06,1.8300,,,,17.4270,17.3537,,131.1900,246.0630,16.9003,,19.8086,69.1800,33.3818,,8.1798,92.2937,,,,,91.3505,2.9630,,25.3178,16.0973,,,4306.7002,1979.9200,19.4000
2015-10-07,1.8600,,,,17.5937,17.6064,,132.6800,242.9690,17.0620,,20.0277,70.0000,33.3003,,8.3386,91.8959,,,,,91.3505,3.1680,,25.6522,15.4640,,,4333.4600,1995.8300,18.4000
2015-10-08,1.9300,,,,17.2974,17.4981,,133.7500,242.3040,17.0620,,20.1353,69.9800,33.1512,,8.4221,91.9655,,,,,91.3423,3.1820,,25.8209,15.1147,,,4350.1499,2013.4301,17.4200
2015-10-09,1.9600,,,,17.7363,17.8907,,133.0300,243.9310,17.1191,,20.1800,70.3100,33.3619,,8.4722,92.7313,,,,,91.3505,2.6900,,25.6612,14.7127,,,4370.0098,2014.8900,17.0800
2015-10-10,1.9600,,,,17.7363,17.8907,,133.0300,244.9410,17.1191,,20.1800,70.3100,33.3619,,8.4722,92.7313,,,,,91.3505,2.6900,,25.6612,14.7127,,,4370.0098,2014.8900,17.0800
2015-10-11,1.9600,,,,17.7363,17.8907,,133.0300,247.0500,17.1191,,20.1800,70.3100,33.3619,,8.4722,92.7313,,,,,91.3505,2.6900,,25.6612,14.7127,,,4370.0098,2014.8900,17.0800
2015-10-12,1.8700,,,,17.7881,17.7508,,133.4000,245.3080,17.0430,,20.3143,70.4700,33.6199,,8.3553,93.7457,,,,,91.3423,2.6330,,25.6612,14.3720,,,4382.5601,2017.4600,16.1700
2015-10-13,1.9200,,,,17.4085,17.6876,,132.1900,249.5080,16.7385,,20.1467,70.3000,33.9549,,8.2801,93.6065,,,,,91.3423,2.6920,,25.3449,14.6167,,,4352.9399,2003.6899,17.6700
2015-10-14,1.9500,,,,17.1770,17.5974,,131.1800,251.9890,16.6719,,20.0581,70.1200,33.8177,,8.4054,93.5567,,,,,91.3505,2.5930,,26.2667,14.4587,,,4346.9199,1994.2400,18.0300
2015-10-15,1.9700,,,,17.8807,17.6199,,133.8000,254.3200,17.0144,,20.4753,71.1300,34.4444,,8.5809,95.4364,,,,,91.3423,2.5990,,26.5138,14.7540,,,4418.2202,2023.8600,16.0500
2015-10-16,1.9400,,,,17.9085,17.8771,,133.8100,262.8690,17.0820,,20.8524,71.5400,34.5587,,8.5140,97.0078,,,,,91.3423,2.6350,,26.5740,15.1340,,,4438.6201,2033.1100,15.0500
2015-10-17,1.9400,,,,17.9085,17.8771,,133.8100,270.6400,17.0820,,20.8524,71.5400,34.5587,,8.5140,97.0078,,,,,91.3423,2.6350,,26.5740,15.1340,,,4438.6201,2033.1100,15.0500
2015-10-18,1.9400,,,,17.9085,17.8771,,133.8100,261.6430,17.0820,,20.8524,71.5400,34.5587,,8.5140,97.0078,,,,,91.3423,2.6350,,26.5740,15.1340,,,4438.6201,2033.1100,15.0500
2015-10-19,2.0100,,,,17.9270,17.8771,,133.6200,263.4370,17.1477,,20.7952,71.9300,34.7889,,8.3720,97.9327,,,,,91.3340,2.6340,,26.5650,15.2067,,,4462.0698,2033.6600,14.9800
2015-10-20,2.0200,,,,17.6427,17.5938,,134.1600,269.4630,17.0335,,20.7648,71.1900,33.7973,,8.4639,96.4708,,,,,91.3423,2.6110,,26.5409,14.2020,,,4438.1802,2030.7700,15.7500
2015-10-21,2.1000,,,,17.5844,17.7418,,133.2200,266.2720,16.6053,,20.3676,69.8900,33.3897,,8.3720,96.5802,,,,,91.3340,2.5400,,26.5801,14.0060,,,4413.5200,2018.9399,16.7000
2015-10-22,2.1400,,,,17.4446,17.5513,,137.2900,274.0230,17.0430,,20.5229,71.5200,33.8540,,8.4472,99.1262,,,,,91.3423,2.5490,,27.5019,14.1147,,,4503.2202,2052.5100,14.4500
2015-10-23,2.2100,,,,18.0344,17.8771,,137.7800,276.4960,16.9098,,21.0229,73.4800,35.7521,,8.4472,101.6324,,,,,91.3257,2.8520,,27.8363,13.9393,,,4624.0898,2075.1499,14.4600
2015-10-24,2.2100,,,,18.0344,17.8771,,137.7800,281.6540,16.9098,,21.0229,73.4800,35.7521,,8.4472,101.6324,,,,,91.3257,2.8520,,27.8363,13.9393,,,4624.0898,2075.1499,14.4600
2015-10-25,2.2100,,,,18.0344,17.8771,,137.7800,283.6800,16.9098,,21.0229,73.4800,35.7521,,8.4472,101.6324,,,,,91.3257,2.8520,,27.8363,13.9393,,,4624.0898,2075.1499,14.4600
2015-10-26,2.1500,,,,18.1863,17.8501,,137.0000,285.3000,16.9098,,21.3038,74.1200,36.3381,,8.3803,103.2038,,,,,91.3174,2.7560,,27.3362,14.3507,,,4630.8501,2071.1799,15.2900
2015-10-27,2.1500,,,,18.0567,17.6966,,135.6300,293.7880,16.8527,,21.3981,73.9100,36.4226,,8.1965,103.1342,,,,,91.3257,2.7260,,27.0982,14.0233,,,4639.2300,2065.8899,15.4300
2015-10-28,2.1800,,,,18.4965,17.8861,,138.1600,304.6180,17.2238,,21.6362,74.4900,36.6263,,8.2550,103.6315,,,,,91.3174,2.8390,,27.4989,14.1973,,,4678.5801,2090.3501,14.3300
2015-10-29,2.1300,,,,18.3622,17.7959,,137.8900,313.8550,16.8907,,21.4466,74.1900,37.0205,,8.2717,104.3078,,,,,91.3091,2.7940,,26.7608,14.1087,,,4670.7598,2089.4099,14.6100
2015-10-30,2.1200,,,,18.3622,17.9583,,136.0200,328.0150,17.1191,,21.8714,74.4000,36.6497,,8.1882,101.4136,,,,,91.3091,2.8210,,26.9747,13.7953,,,4648.8301,2079.3601,15.0700
2015-10-31,2.1200,,,,18.3622,17.9583,,136.0200,314.1660,17.1191,,21.8714,74.4000,36.6497,,8.1882,101.4136,,,,,91.3091,2.8210,,26.9747,13.7953,,,4648.8301,2079.3601,15.0700
2015-11-01,2.1200,,,,18.3622,17.9583,,136.0200,325.4310,17.1191,,21.8714,74.4000,36.6497,,8.1882,101.4136,,,,,91.3091,2.8210,,26.9747,13.7953,,,4648.8301,2079.3601,15.0700
2015-11-02,2.1900,,,,18.8252,18.4637,,138.4000,361.1890,17.3285,,22.2180,75.2200,37.1641,,8.3135,102.7463,,,,,91.2901,2.9660,,27.2127,14.2527,,,4703.9199,2104.0500,14.1500
2015-11-03,2.2800,,,,18.9734,18.4592,,137.9400,403.4170,17.3856,,22.3418,75.4300,37.2178,,8.3469,102.0203,,,,,91.2984,2.9900,,27.3543,13.8900,,,4719.0498,2109.7900,14.5400
2015-11-04,2.2000,,,,19.0752,18.8030,,137.4300,411.5630,17.4617,,22.5323,75.9400,37.5404,,8.2884,103.3729,,,,,91.2901,3.0050,,27.4326,15.4420,,,4717.5498,2102.3101,15.5100
2015-11-05,2.2000,,,,18.7224,18.6442,,136.5700,386.3540,17.0430,,22.5037,76.3400,37.8068,,8.2717,108.1666,,,,,91.2984,3.0080,,26.8572,15.4513,,,4702.8999,2099.9299,15.0500
2015-11-06,2.1500,,,,18.5187,18.8138,,136.3300,374.4700,17.2809,,22.5780,76.6800,37.8530,,8.3051,106.5156,,,,,91.2735,3.0780,,27.5682,15.4907,,,4707.2300,2099.2000,14.3300
2015-11-07,2.1500,,,,18.5187,18.8138,,136.3300,386.4820,17.2809,,22.5780,76.6800,37.8530,,8.3051,106.5156,,,,,91.2735,3.0780,,27.5682,15.4907,,,4707.2300,2099.2000,14.3300
2015-11-08,2.1500,,,,18.5187,18.8138,,136.3300,373.3680,17.2809,,22.5780,76.6800,37.8530,,8.3051,106.5156,,,,,91.2735,3.0780,,27.5682,15.4907,,,4707.2300,2099.2000,14.3300
2015-11-09,2.1100,,,,18.6539,18.6667,,134.0000,380.2570,17.0715,,22.1990,75.7500,37.5135,,8.1631,105.9090,,,,,91.2901,3.0300,,27.3001,15.0220,,,4655.5200,2078.5801,16.5200
2015-11-10,2.0200,,,,18.6400,18.4393,,134.7300,336.8190,16.9193,,22.0276,76.2100,37.6870,,7.9876,107.3212,,,,,91.2735,2.9250,,26.8030,14.4333,,,4641.7300,2081.7200,15.2900
2015-11-11,2.0700,,,,18.5197,18.4005,,134.9600,311.0840,16.9212,,22.1514,76.3500,38.0344,,7.9542,108.4152,,,,,91.2735,2.6180,,26.8241,14.6053,,,4636.9399,2075.0000,16.0600
2015-11-12,2.0000,,,,18.3067,18.0847,,132.7800,338.1520,16.9383,,22.3133,75.5000,37.6010,,7.8456,107.4306,,,,,91.2818,2.6380,,26.4776,14.1960,,,4588.9302,2045.9700,18.3700
2015-11-13,1.9900,,,,18.3345,17.8861,,131.9600,336.7530,16.6433,,21.4466,73.4500,36.7829,,7.7537,103.3828,,,,,91.2735,2.5490,,26.2396,13.8127,,,4502.1401,2023.0400,20.0800
2015-11-14,1.9900,,,,18.3345,17.8861,,131.9600,332.9060,16.6433,,21.4466,73.4500,36.7829,,7.7537,103.3828,,,,,91.2735,2.5490,,26.2396,13.8127,,,4502.1401,2023.0400,20.0800
2015-11-15,1.9900,,,,18.3345,17.8861,,131.9600,320.1660,16.6433,,21.4466,73.4500,36.7829,,7.7537,103.3828,,,,,91.2735,2.5490,,26.2396,13.8127,,,4502.1401,2023.0400,20.0800
2015-11-16,1.9900,,,,18.0752,17.9764,,133.3000,330.7510,16.9193,,21.6276,74.4400,37.2973,,7.8874,103.4723,,,,,91.2901,2.4740,,26.5620,14.2873,,,4565.4702,2053.1899,18.1600
2015-11-17,1.9800,,,,18.2604,18.0017,,133.0900,335.0940,16.9764,,21.6181,74.6300,37.0766,,7.7704,104.5564,,,,,91.2818,2.4340,,26.7397,14.2667,,,4565.8198,2050.4399,18.8400
2015-11-18,2.1200,,,,18.8484,18.2200,,136.2200,334.5900,17.1458,,21.9238,75.8200,37.7740,,7.8372,107.1820,,,,,91.2818,2.3710,,27.0048,14.7380,,,4653.4399,2083.5801,16.8500
2015-11-19,2.1400,,,,18.6771,18.5088,,136.6300,326.1490,17.3665,,22.4180,76.0100,37.7705,,7.8623,105.6802,,,,,91.2901,2.3480,,27.0681,14.7867,,,4655.3501,2081.2400,16.9900
